,zip,mse,r2,rmse
0,01604,138.70074954167714,0.72473941656558,11.777128238313326
1,01702,4235.727526001493,-187.4872570284966,65.08246711673961
2,01752,267.8952102193992,0.42429396084656334,16.367504703509304
3,01851,5383.718066754434,-53.19850402772921,73.37382412519082
4,01852,1583.143709872306,-18.837512549739998,39.78873848053374
5,02109,45809.05947345358,-131.822659555761,214.0305106134487
6,02111,103166.31079649554,-59.088129377175484,321.1951288492644
7,02113,34446.17339094348,-123.80497605414303,185.59680328858974
8,02114,40717.84730025258,-379.83723117929145,201.78663806172247
9,02115,23858.892909851395,-1026.4164410940791,154.46324129012507
10,02116,33174.43529403451,-106.85511339160503,182.1385057971941
11,02118,55599.52553180887,-441.82807945688484,235.7955163522175
12,02120,16291.14365276509,-390.77098964565346,127.63676450288564
13,02122,3875.550548870889,-12.671711882347084,62.253919947830504
14,02124,36885.483096114775,-367.34324312347627,192.05593741437616
15,02125,42960.182587967334,-1287.80547763902,207.2683829916356
16,02127,8607.419671221814,-45.15925937196266,92.77618051645484
17,02130,8932.502209736362,-4727.971758095721,94.51191570239364
18,02132,3149.2878986480187,-80.85874682406403,56.118516539980085
19,02134,21535.96901572452,-173.89169514236022,146.75138505555756
20,02135,19879.746120468564,-234.72821486721617,140.99555354857316
21,02138,39087.523162418845,-171.44495512831844,197.70564777572451
22,02139,38661.76821187969,-160.83995995670566,196.62596016772477
23,02140,62131.480029490456,-206.41221078093994,249.26187038833368
24,02141,55463.24220156397,-294.7163387524146,235.50635278387708
25,02143,27348.42399496627,-370.66601125661975,165.37358916999494
26,02144,31651.685430325528,-204.67882229092402,177.90920558061498
27,02148,15097.358809030882,-4808.778027655856,122.87130995082164
28,02150,15568.804412415198,-26688.37899271177,124.77501517697843
29,02151,12658.280454441874,-84.5771072976352,112.50902388005095
30,02155,14084.253007185378,-24143.433726603507,118.6770955457934
31,02171,3739.8943458346644,-404.53071219893945,61.1546755844119
32,02210,54080.7245267959,-132.26758046167788,232.55262743472906
33,02215,34652.60202045507,-167.03524686643087,186.1520937847734
34,02445,37960.52964357653,-120.53851540099207,194.834621265258
35,02446,59576.165852154234,-88.34563510425129,244.08229319668854
36,02472,20199.92009765937,-7818.323908771369,142.12642293978755
37,02474,11101.326501076552,-1468.2932133777788,105.36283263597535
38,02809,851.5117176631043,-1.639891649661708,29.18067370132335
39,02840,152286.95331061239,-10.669572856323148,390.2396101251286
40,02906,442.5780469565291,-0.1498852259263168,21.037538994771445
41,03820,74.26130380082132,0.7318279730334469,8.617499857895057
42,06033,216.6946545471932,-3.3218878469246294,14.720552114210703
43,06040,12108.159624462656,-11.809855015888552,110.03708295144258
44,06460,2373.0525051663612,-4.315117911154669,48.713986750894875
45,06484,6766.68615027326,-7.65397354825526,82.25986962227243
46,06492,360.35113448977205,-1.3450182287837662,18.982916912049426
47,06511,264.8439143961587,-1.7516250846354153,16.274025758740787
48,06605,5724.872769821425,-9.929385358942106,75.66288898675113
49,06705,2643.509978681652,-7.421056475757849,51.41507540285876
50,06810,2012.5045363824172,-5.310989835345558,44.86094667282911
51,06830,8567.678182646416,-2.3720322139224326,92.56175334686793
52,06851,77.74996612747448,-2.534089369430658,8.817594123539282
53,06854,2204.499950904461,-3967.09991162803,46.95210273144815
54,06901,10409.397651790614,-23.771173682209287,102.02645564651658
55,06902,3969.864358223515,-7.769950717724997,63.00685961245422
56,06905,612.2090996618882,-5.893815323061613,24.74285956921488
57,07002,436.5964767549501,-3.4907066180509156,20.894891163989108
58,07013,11408.157235746126,-13.679689047677039,106.80897544563437
59,07024,1293.151307917443,-20.713361513539162,35.96041306655755
60,07030,18882.47258469863,-95.83319274204426,137.41350946940636
61,07042,315.6222874215746,-0.45299262751619995,17.76576166173504
62,07047,8350.879587720088,-1104.2634748453058,91.38314717561487
